id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,related_events,match_id,pass_recipient,pass_length,pass_angle,pass_height,pass_end_location,pass_body_part,pass_type,possession_team_id,team_id,player_id,pass_recipient_id,pass_outcome,under_pressure,pass_switch,counterpress,off_camera,pass_inswinging,pass_technique,pass_assisted_shot_id,pass_shot_assist,pass_cross,pass_through_ball,pass_aerial_won,pass_goal_assist,pass_outswinging,pass_miscommunication,pass_no_touch,pass_cut_back
fa0201f4-6414-403f-a5f3-29d42e99e53d,1749,1,00:41:51.335,41,51,Pass,78,Argentina,Regular Play,Argentina,Damián Emiliano Martínez,Goalkeeper,"[8.4, 41.1]",1.6,['c198e1fc-ce30-4e5d-aab1-9124132be9b6'],3942785,Cristian Gabriel Romero,15.03762,1.1458199,Ground Pass,"[14.6, 54.8]",Left Foot,,779,779,6909,20572.0,,,,,,,,,,,,,,,,,
fdf82527-c525-4625-9bcf-bd8c428d54c7,1752,1,00:42:00.284,42,0,Pass,78,Argentina,Regular Play,Argentina,Cristian Gabriel Romero,Right Center Back,"[27.9, 55.7]",1.130387,['4eaf680b-667a-4a0f-824b-8748e3783242'],3942785,Enzo Fernandez,10.6,-1.5707964,Ground Pass,"[27.9, 45.1]",Right Foot,,779,779,20572,38718.0,,,,,,,,,,,,,,,,,
245eb88c-83c0-43f6-90ec-ff056b7de86e,1755,1,00:42:02.614,42,2,Pass,78,Argentina,Regular Play,Argentina,Enzo Fernandez,Left Defensive Midfield,"[27.9, 41.5]",1.6,['ccc72c47-48ec-4ae1-b718-f9e1cd790cda'],3942785,Lisandro Martínez,17.87568,-1.31632,Ground Pass,"[32.4, 24.2]",Right Foot,,779,779,38718,27768.0,,,,,,,,,,,,,,,,,
9b0910bc-99a0-45b7-be8f-91e665ecfa12,1758,1,00:42:06.214,42,6,Pass,78,Argentina,Regular Play,Argentina,Lisandro Martínez,Left Center Back,"[33.7, 22.2]",1.2,['a3ec1c03-c1e9-4d06-a000-f42f3d8eb718'],3942785,Enzo Fernandez,16.643316,1.9267541,Ground Pass,"[27.9, 37.8]",Left Foot,,779,779,27768,38718.0,,,,,,,,,,,,,,,,,
fbcb838d-7216-4f01-baa7-270515ea48b2,1761,1,00:42:08.214,42,8,Pass,78,Argentina,Regular Play,Argentina,Enzo Fernandez,Left Defensive Midfield,"[26.4, 39.7]",2.0,['b779ce38-f3aa-4260-b2a2-823037188a96'],3942785,Cristian Gabriel Romero,22.483105,1.3236601,Ground Pass,"[31.9, 61.5]",Right Foot,,779,779,38718,20572.0,,,,,,,,,,,,,,,,,
592988bb-62e9-48fd-b93f-b12f33dc7fe5,1764,1,00:42:16.761,42,16,Pass,78,Argentina,Regular Play,Argentina,Cristian Gabriel Romero,Right Center Back,"[45.9, 63.2]",0.981995,['b6a48481-182c-491b-a6ab-81b08b1a8a92'],3942785,Enzo Fernandez,7.502666,-1.5441359,Ground Pass,"[46.1, 55.7]",Right Foot,,779,779,20572,38718.0,,,,,,,,,,,,,,,,,
41379708-7c5a-4a44-b2b4-9e3e473b70fe,1767,1,00:42:19.235,42,19,Pass,78,Argentina,Regular Play,Argentina,Enzo Fernandez,Left Defensive Midfield,"[48.1, 54.1]",1.116351,['69367e00-7505-4cea-8a61-4421532d6b05'],3942785,Gonzalo Ariel Montiel,23.443762,1.3993363,Ground Pass,"[52.1, 77.2]",Right Foot,,779,779,38718,28263.0,,,,,,,,,,,,,,,,,
f09fbb35-9be9-4af7-b795-a70d3f3aae96,1770,1,00:42:21.399,42,21,Pass,78,Argentina,Regular Play,Argentina,Gonzalo Ariel Montiel,Right Back,"[51.4, 76.7]",0.512978,"['b0fbbbf0-b77f-434b-a00a-3ea388df0e40', 'e5319083-7c10-4549-8212-d0e866faff62']",3942785,Lionel Andrés Messi Cuccittini,14.221462,0.17670886,Ground Pass,"[65.4, 79.2]",Right Foot,,779,779,28263,5503.0,Incomplete,,,,,,,,,,,,,,,,
701855bc-5e75-4e73-b1cb-40faedf51c8c,1773,1,00:42:36.413,42,36,Pass,79,Argentina,From Throw In,Argentina,Gonzalo Ariel Montiel,Right Back,"[68.2, 80.0]",1.2,['8c464e8e-76a3-4c0b-bdd0-2edf7d0dba50'],3942785,Enzo Fernandez,8.514693,-0.7022569,Low Pass,"[74.7, 74.5]",,Throw-in,779,779,28263,38718.0,,,,,True,,,,,,,,,,,,
63835106-0a04-4170-8edb-14b0c7747f3d,1775,1,00:42:39.767,42,39,Pass,79,Argentina,From Throw In,Argentina,Enzo Fernandez,Left Defensive Midfield,"[45.6, 47.7]",1.6,['71f14030-13b2-4a12-9ab6-671d4ed29bc9'],3942785,Lisandro Martínez,21.50093,-1.5800984,Ground Pass,"[45.4, 26.2]",Right Foot,,779,779,38718,27768.0,,,,,,,,,,,,,,,,,
71eeaac8-661b-4c14-89bb-91ee3850e450,1778,1,00:42:42.391,42,42,Pass,79,Argentina,From Throw In,Argentina,Lisandro Martínez,Left Center Back,"[45.4, 26.2]",1.219598,['4d615b83-cfb6-486a-8a7a-e5bec0085c4c'],3942785,Nicolás Alejandro Tagliafico,21.041862,-0.9406024,Ground Pass,"[57.8, 9.2]",Right Foot,,779,779,27768,5507.0,,,,,,,,,,,,,,,,,
9b897ae3-4663-46ed-a3e6-8174e8db57ef,1781,1,00:42:44.230,42,44,Pass,79,Argentina,From Throw In,Argentina,Nicolás Alejandro Tagliafico,Left Back,"[55.6, 9.8]",2.142891,"['5029e4e3-9fee-4c03-9fd9-c0405e9e1280', 'a6d694c1-674f-456c-8a84-4a0eb24429a1']",3942785,Alexis Mac Allister,22.865913,0.95003843,Ground Pass,"[68.9, 28.4]",Left Foot,,779,779,5507,27886.0,Incomplete,,,,,,,,,,,,,,True,,
a6d694c1-674f-456c-8a84-4a0eb24429a1,1784,1,00:42:46.373,42,46,Pass,80,Canada,Regular Play,Canada,Moise Bombito,Right Center Back,"[51.2, 51.7]",1.048281,"['5421cfd6-6b56-41ce-9c2b-e9efe060ddbc', '9b897ae3-4663-46ed-a3e6-8174e8db57ef']",3942785,Jonathan David,19.615555,-0.7312994,Low Pass,"[65.8, 38.6]",Right Foot,Recovery,1833,1833,383250,23640.0,,,,,,,,,,,,,,,,,
8984b990-f5ee-4079-8fa0-d2467815213b,1787,1,00:42:48.083,42,48,Pass,80,Canada,Regular Play,Canada,Jonathan David,Right Center Forward,"[65.8, 38.6]",1.209792,['e5e54746-a681-4cbe-9b5e-4c84a54bacdf'],3942785,Jacob Shaffelburg,12.728707,-0.7742875,Ground Pass,"[74.9, 29.7]",Left Foot,,1833,1833,23640,26152.0,,,,,,,,,,,,,,,,,
6ce3701e-3f56-45a9-abfd-8af2f30fe9f0,1796,1,00:42:54.228,42,54,Pass,81,Argentina,Regular Play,Argentina,Gonzalo Ariel Montiel,Right Back,"[52.1, 14.5]",1.523568,"['02e2dc08-8aa2-46c2-ae2a-02438cf90107', 'ca91b6ad-aa59-4c46-ad31-a45ca325d536']",3942785,Lisandro Martínez,28.866936,2.6392047,Ground Pass,"[26.8, 28.4]",Right Foot,,779,779,28263,27768.0,,True,,,,,,,,,,,,,,,
c98a86df-dd39-4612-aba2-692d4a11da48,1799,1,00:42:58.151,42,58,Pass,81,Argentina,Regular Play,Argentina,Lisandro Martínez,Left Center Back,"[26.8, 28.4]",1.037793,['e6b0dcd2-6898-49e8-aa7f-1a3a02822278'],3942785,Enzo Fernandez,16.175598,1.2040664,Ground Pass,"[32.6, 43.5]",Left Foot,,779,779,27768,38718.0,,,,,,,,,,,,,,,,,
e95c45e3-679f-4f2b-b73b-1b835b97be61,1802,1,00:43:01.989,43,1,Pass,81,Argentina,Regular Play,Argentina,Enzo Fernandez,Left Defensive Midfield,"[37.0, 45.5]",1.2,['69f12799-4680-48ba-877f-278ec857c174'],3942785,Rodrigo Javier De Paul,26.360008,1.460558,Ground Pass,"[39.9, 71.7]",Right Foot,,779,779,38718,7797.0,,,,,,,,,,,,,,,,,
8538ddf5-854b-4fbe-9c8c-e7f842070a55,1805,1,00:43:05.989,43,5,Pass,81,Argentina,Regular Play,Argentina,Rodrigo Javier De Paul,Right Defensive Midfield,"[39.9, 71.7]",0.8,['84272bf3-319e-4135-b950-5ff9b2036483'],3942785,Enzo Fernandez,13.121357,-1.3868529,Ground Pass,"[42.3, 58.8]",Right Foot,,779,779,7797,38718.0,,,,,,,,,,,,,,,,,
70be3020-e9d9-4474-a799-d647b2f9bf4e,1808,1,00:43:08.789,43,8,Pass,81,Argentina,Regular Play,Argentina,Enzo Fernandez,Left Defensive Midfield,"[43.7, 58.1]",1.2,['e6175230-c394-4d1f-989f-ead7d386199e'],3942785,Rodrigo Javier De Paul,16.56774,1.8333427,Ground Pass,"[39.4, 74.1]",Right Foot,,779,779,38718,7797.0,,,,,,,,,,,,,,,,,
44b48d1d-f1bb-456d-8d7e-3cea83a05f0c,1811,1,00:43:10.389,43,10,Pass,81,Argentina,Regular Play,Argentina,Rodrigo Javier De Paul,Right Defensive Midfield,"[39.4, 74.5]",1.049177,['01351ce9-08c8-4b90-9309-652581027bf5'],3942785,Lionel Andrés Messi Cuccittini,14.60137,0.23501222,Ground Pass,"[53.6, 77.9]",Right Foot,,779,779,7797,5503.0,,,,,,,,,,,,,,,,,
438a61d5-4e7c-4526-9b88-8cea8c9f3127,1815,1,00:43:19.114,43,19,Pass,81,Argentina,Regular Play,Argentina,Lionel Andrés Messi Cuccittini,Right Center Forward,"[49.4, 56.4]",2.0,['1536f48e-6e9a-42aa-a678-4e3fbee86610'],3942785,Lisandro Martínez,28.171085,-1.6810615,Ground Pass,"[46.3, 28.4]",Left Foot,,779,779,5503,27768.0,,,,,,,,,,,,,,,,,
36e2d052-76eb-448e-895a-065f9924932e,1819,1,00:43:24.241,43,24,Pass,81,Argentina,Regular Play,Argentina,Lisandro Martínez,Left Center Back,"[52.3, 28.9]",0.595029,"['655213f2-3949-4e68-b70d-6ccf673de480', '6c1a8148-6bb6-4e16-8c9a-172f6708541e']",3942785,Alexis Mac Allister,12.300406,0.4454678,Ground Pass,"[63.4, 34.2]",Left Foot,,779,779,27768,27886.0,Incomplete,,,,,,,,,,,,,,,,
5bcc2b82-17ae-4eab-8a66-4f8a8ddc021a,1823,1,00:43:25.545,43,25,Pass,81,Argentina,Regular Play,Canada,Ismael Koné,Right Defensive Midfield,"[56.1, 46.1]",0.870604,['48bab6d9-18e5-4963-a1dc-adde182a644d'],3942785,Cyle Larin,11.258775,-0.2148154,Ground Pass,"[67.1, 43.7]",Right Foot,,779,1833,133229,16459.0,,,,,,,,,,,,,,,,,
3ba159a5-b1fe-4bb8-8cc8-1e3da08fec55,1825,1,00:43:26.416,43,26,Pass,81,Argentina,Regular Play,Canada,Cyle Larin,Left Center Forward,"[67.1, 42.8]",1.363727,"['890e7bdd-d0fa-45c8-83b7-6842162b9967', 'c6b4ce9c-6ce2-48aa-b9a4-952480566f1d']",3942785,Richie Laryea,11.1400175,0.9254999,Ground Pass,"[73.8, 51.7]",Right Foot,,779,1833,16459,16120.0,Incomplete,,,,,,,,,,,,,,,,
c6b4ce9c-6ce2-48aa-b9a4-952480566f1d,1828,1,00:43:27.780,43,27,Pass,81,Argentina,Regular Play,Argentina,Alexis Mac Allister,Left Midfield,"[46.3, 28.4]",1.252503,"['21ee7320-1789-47aa-861a-8e835e417068', '3ba159a5-b1fe-4bb8-8cc8-1e3da08fec55', '5eb59f40-8dbf-47f6-be3a-91dc60cf162b']",3942785,Enzo Fernandez,16.728718,2.530377,Ground Pass,"[32.6, 38.0]",Right Foot,Recovery,779,779,27886,38718.0,,True,,,,,,,,,,,,,,,
fe912faf-6ca6-45e9-b0bd-ff8a9bd0923f,1831,1,00:43:31.032,43,31,Pass,81,Argentina,Regular Play,Argentina,Enzo Fernandez,Left Defensive Midfield,"[26.8, 39.7]",1.2,['40ed2dfd-4b93-42d3-8911-76e8305a44d8'],3942785,Gonzalo Ariel Montiel,20.7,1.5707964,Ground Pass,"[26.8, 60.4]",Right Foot,,779,779,38718,28263.0,,,,,,,,,,,,,,,,,
a3e06dc1-b0aa-4a4c-a67d-d4b33251b598,1834,1,00:43:34.152,43,34,Pass,81,Argentina,Regular Play,Argentina,Gonzalo Ariel Montiel,Right Back,"[37.2, 69.9]",3.647162,['7cec745f-cdb4-4620-86d6-ab0d1a705025'],3942785,Ángel Fabián Di María Hernández,62.154404,0.04184352,High Pass,"[99.3, 72.5]",Right Foot,,779,779,28263,2995.0,,,,,,,,,,,,,,,,,
e42d56d6-3886-4b10-8e78-8b8937180895,1837,1,00:43:40.089,43,40,Pass,81,Argentina,Regular Play,Argentina,Ángel Fabián Di María Hernández,Right Midfield,"[98.2, 69.0]",0.880264,['2beb8e98-ad80-4c4f-bb54-6087ad9892b1'],3942785,Julián Álvarez,29.006207,-1.5501096,Ground Pass,"[98.8, 40.0]",Left Foot,,779,779,2995,29560.0,,,,,,,,,,,,,,,,,
ec07f8e9-aa11-4cd1-aadf-32ad5bf2ab78,1839,1,00:43:40.969,43,40,Pass,81,Argentina,Regular Play,Argentina,Julián Álvarez,Left Center Forward,"[98.8, 40.2]",0.479552,['1c83f641-f076-4872-b8f6-6da2517af141'],3942785,Lionel Andrés Messi Cuccittini,7.156815,-1.4447082,Ground Pass,"[99.7, 33.1]",No Touch,,779,779,29560,5503.0,,,,,,,,c31f0cf6-b589-4d39-ab35-e87353bac493,True,,,,,,,True,
cb4dfc13-3eaa-486d-9ebb-afa40429bee2,1847,1,00:44:20.245,44,20,Pass,82,Canada,From Goal Kick,Canada,Maxime Crépeau,Goalkeeper,"[6.0, 43.9]",2.966038,['347d1a7d-52d5-4eaf-88b0-10725c2fd5e3'],3942785,Cyle Larin,74.64154,0.08047101,High Pass,"[80.4, 49.9]",Right Foot,Goal Kick,1833,1833,23758,16459.0,Unknown,,,,True,,,,,,,,,,,,
89c56c28-ef22-47cb-9d5a-adc25579b16e,1851,1,00:44:42.024,44,42,Pass,83,Argentina,From Free Kick,Argentina,Lisandro Martínez,Left Center Back,"[37.0, 29.1]",2.4,['551f076b-c5b5-410d-97e1-2efb29236606'],3942785,Damián Emiliano Martínez,28.151377,2.558516,Ground Pass,"[13.5, 44.6]",Left Foot,Free Kick,779,779,27768,6909.0,,,,,,,,,,,,,,,,,
0e057437-c1b8-41ef-bf57-aed1aeae1ab6,1854,1,00:44:45.031,44,45,Pass,83,Argentina,From Free Kick,Argentina,Damián Emiliano Martínez,Goalkeeper,"[13.5, 44.6]",1.609701,['84dd18db-4dcb-4152-8d9e-7e948e8a0458'],3942785,Cristian Gabriel Romero,20.081833,0.7853982,Ground Pass,"[27.7, 58.8]",Left Foot,,779,779,6909,20572.0,,,,,,,,,,,,,,,,,
38df1d5a-a89f-495c-8289-d722c45979a5,1857,1,00:44:49.629,44,49,Pass,83,Argentina,From Free Kick,Argentina,Cristian Gabriel Romero,Right Center Back,"[31.2, 58.6]",1.162127,['cc7aec97-8b49-4e78-859e-d15e7d0ed363'],3942785,Gonzalo Ariel Montiel,21.338463,1.1763657,Ground Pass,"[39.4, 78.3]",Left Foot,,779,779,20572,28263.0,,,,,,,,,,,,,,,,,
b4f2478d-a091-4188-ba04-8c5775f4fe87,1860,1,00:44:51.645,44,51,Pass,83,Argentina,From Free Kick,Argentina,Gonzalo Ariel Montiel,Right Back,"[39.4, 78.3]",0.83003,['ebbe165f-7f37-40e3-81f9-e06ad978e4df'],3942785,Rodrigo Javier De Paul,12.918979,0.0542104,Ground Pass,"[52.3, 79.0]",Right Foot,,779,779,28263,7797.0,,,,,,,,,,,,,,,,,
1709bdb7-728c-4a44-bf01-96ccbde0d1e0,1867,1,00:44:55.057,44,55,Pass,83,Argentina,From Free Kick,Argentina,Rodrigo Javier De Paul,Right Defensive Midfield,"[45.2, 68.8]",0.98553,['ab2a894f-c2d2-402b-a96e-34c738a7d778'],3942785,Cristian Gabriel Romero,20.341583,-2.5876832,Ground Pass,"[27.9, 58.1]",Right Foot,,779,779,7797,20572.0,,,,,,,,,,,,,,,,,
7f8716e1-3275-4289-9dfe-0f7c1a24abae,1870,1,00:44:57.427,44,57,Pass,83,Argentina,From Free Kick,Argentina,Cristian Gabriel Romero,Right Center Back,"[26.8, 58.1]",0.786679,['adf4915e-0e0d-4f79-81df-a0586ffa4259'],3942785,Rodrigo Javier De Paul,6.481512,-0.66510266,Ground Pass,"[31.9, 54.1]",Left Foot,,779,779,20572,7797.0,,,,,,,,,,,,,,,,,
fa9bd6a2-0a73-457f-8c71-993ee1c3766a,1873,1,00:45:00.214,45,0,Pass,83,Argentina,From Free Kick,Argentina,Rodrigo Javier De Paul,Right Defensive Midfield,"[28.1, 47.1]",1.6,['ac66ff97-bfa5-4d4c-92d2-db49ff9352d8'],3942785,Lisandro Martínez,23.168297,-1.3488503,Ground Pass,"[33.2, 24.5]",Right Foot,,779,779,7797,27768.0,,,,,,,,,,,,,,,,,
48b5cf86-dcf7-4105-85d2-c59cc2636720,1877,1,00:45:02.614,45,2,Pass,83,Argentina,From Free Kick,Argentina,Lisandro Martínez,Left Center Back,"[33.5, 23.8]",1.130261,"['075417ee-9ffc-4b40-bb16-8573f1f94adc', '5ea74bed-a346-482c-b010-7367c6248aa1']",3942785,Nicolás Alejandro Tagliafico,14.762791,-1.1890321,Ground Pass,"[39.0, 10.1]",Left Foot,,779,779,27768,5507.0,,True,,,,,,,,,,,,,,,
3ae3e246-30cd-4003-b6e8-19b3ed54a389,1883,1,00:45:21.812,45,21,Pass,84,Argentina,From Free Kick,Argentina,Lisandro Martínez,Left Center Back,"[32.7, 26.1]",0.748087,['c5dbc07f-e253-4baa-ab5c-646eb4e6fa3d'],3942785,Enzo Fernandez,9.508417,1.6128768,Ground Pass,"[32.3, 35.6]",Left Foot,Free Kick,779,779,27768,38718.0,,,,,,,,,,,,,,,,,
762ab709-bb4a-4d43-8093-14d4b9b5499d,1886,1,00:45:23.816,45,23,Pass,84,Argentina,From Free Kick,Argentina,Enzo Fernandez,Left Defensive Midfield,"[33.5, 38.6]",1.69039,['971552b5-f0df-46ef-b7fc-9bda64da2552'],3942785,Rodrigo Javier De Paul,30.346169,1.1749913,Ground Pass,"[45.2, 66.6]",Right Foot,,779,779,38718,7797.0,,,,,,,,,,,,,,,,,
5884ec26-bb31-4380-95f4-0f09a5744e7e,1889,1,00:45:26.743,45,26,Pass,84,Argentina,From Free Kick,Argentina,Rodrigo Javier De Paul,Right Defensive Midfield,"[45.2, 66.6]",2.341121,"['328831ce-83d2-4c48-a3ab-5b790d829ac9', '3f410254-cb5f-4a1f-b04d-9861cdfaf52a']",3942785,Lionel Andrés Messi Cuccittini,45.018772,0.028880857,High Pass,"[90.2, 67.9]",Right Foot,,779,779,7797,5503.0,Incomplete,,,,,,,,,,,,,,,,
328831ce-83d2-4c48-a3ab-5b790d829ac9,1891,1,00:45:29.084,45,29,Pass,84,Argentina,From Free Kick,Canada,Alphonso Davies,Left Back,"[29.9, 12.2]",1.558922,"['49a8af3b-3642-439a-8ea8-161120eeb26d', '5884ec26-bb31-4380-95f4-0f09a5744e7e']",3942785,,17.459095,0.54827785,Low Pass,"[44.8, 21.3]",Head,Recovery,779,1833,12365,,Incomplete,,,,,,,,,,,,,,,,
84a3e059-c6e0-4535-9a7f-503cc8c811bb,1894,1,00:45:31.914,45,31,Pass,84,Argentina,From Free Kick,Argentina,Gonzalo Ariel Montiel,Right Back,"[82.0, 57.9]",0.818197,['6697ae36-2178-4aaf-beaa-efb5240d3ed1'],3942785,Lionel Andrés Messi Cuccittini,15.494515,1.159125,Ground Pass,"[88.2, 72.1]",Right Foot,,779,779,28263,5503.0,,,,,,,,,,,,,,,,,
b70f092d-2e2c-4bda-9830-3ce3fe3da15c,1897,1,00:45:32.775,45,32,Pass,84,Argentina,From Free Kick,Argentina,Lionel Andrés Messi Cuccittini,Right Center Forward,"[87.5, 69.7]",1.636829,['44262240-8884-40fe-b37b-6d709b7200ed'],3942785,Ángel Fabián Di María Hernández,20.744638,-0.31870177,Low Pass,"[107.2, 63.2]",Left Foot,,779,779,5503,2995.0,,,,,,,,,,,,,,,,,
e1c9e0df-0228-4f3a-9c93-e7cdd017c880,1901,1,00:45:39.322,45,39,Pass,84,Argentina,From Free Kick,Argentina,Ángel Fabián Di María Hernández,Right Midfield,"[106.1, 59.5]",0.964638,"['1144039e-984e-42bf-8b2d-65df3a60701d', '7a201aab-3bf3-4a82-814d-b58f6df5bbf0']",3942785,Rodrigo Javier De Paul,14.124093,-2.5221663,Ground Pass,"[94.6, 51.3]",Left Foot,,779,779,2995,7797.0,,True,,,,,,,,,,,,,,,
ed423137-dce7-4c18-8c11-0811e2a87345,1903,1,00:45:40.286,45,40,Pass,84,Argentina,From Free Kick,Argentina,Rodrigo Javier De Paul,Right Defensive Midfield,"[94.6, 51.3]",1.649598,['d135e2ff-57de-479b-aa63-4e78b2834998'],3942785,Alexis Mac Allister,19.195051,-0.9668991,Ground Pass,"[105.5, 35.5]",Right Foot,,779,779,7797,27886.0,,,,,,,,,,,,,,,,,
e8dd769f-49c2-48c5-9b00-a27cd84e0147,1906,1,00:45:41.936,45,41,Pass,84,Argentina,From Free Kick,Argentina,Alexis Mac Allister,Left Midfield,"[105.0, 35.3]",0.661912,"['446c2549-ddc4-4653-9d80-cf8fdf17bd94', 'e006236a-629b-414b-86d7-2249bd60d7a4']",3942785,Lionel Andrés Messi Cuccittini,6.074537,2.567288,Ground Pass,"[99.9, 38.6]",Right Foot,,779,779,27886,5503.0,,True,,,,,,c0d66e05-0850-40a5-bf52-c3f080b15211,True,,,,,,,,
4cf20c2e-7bfc-4f4e-aef8-a48b2e07deaa,1913,1,00:46:13.796,46,13,Pass,85,Canada,From Goal Kick,Canada,Maxime Crépeau,Goalkeeper,"[5.1, 43.9]",3.683911,"['c5b85a05-3817-4408-a464-acbb5048d1ab', 'faedcc55-1eae-449f-a792-694f6153aded']",3942785,Cyle Larin,77.51342,0.14499867,High Pass,"[81.8, 55.1]",Right Foot,Goal Kick,1833,1833,23758,16459.0,Incomplete,,,,,,,,,,,,,,,,
03c4debb-754e-4912-a98b-f9c46356810d,1917,1,00:46:44.842,46,44,Pass,86,Canada,From Throw In,Canada,Alistair Johnston,Right Back,"[101.2, 80.0]",1.873033,"['ddfa135d-f28e-4eec-937b-733efc0e8553', 'e0cd7062-bd53-4135-a349-b1636765b759']",3942785,Derek Cornelius,28.047104,-1.1677772,High Pass,"[112.2, 54.2]",,Throw-in,1833,1833,44703,23760.0,Incomplete,,,,,,,,,,,,,,,,
fe4cf90d-16ed-46e6-b9e4-ef24cff568e0,1924,1,00:47:40.113,47,40,Pass,87,Canada,From Corner,Canada,Jacob Shaffelburg,Left Midfield,"[120.0, 80.0]",0.615437,['12c86931-bbfb-4871-8722-9991f79a926d'],3942785,Ismael Koné,8.29759,-2.2794225,Ground Pass,"[114.6, 73.7]",Left Foot,Corner,1833,1833,26152,133229.0,,,,,,,,,,,,,,,,,
74e01c28-b45b-4b24-854a-3dafb9686399,1927,1,00:47:42.328,47,42,Pass,87,Canada,From Corner,Canada,Ismael Koné,Right Defensive Midfield,"[115.9, 70.5]",1.586652,['c2babba7-1664-4c3d-b19f-3e5eceb5b0ac'],3942785,Jacob Shaffelburg,12.593649,-2.7846806,Ground Pass,"[104.1, 66.1]",Right Foot,,1833,1833,133229,26152.0,,,,,,,,,,,,,,,,,
1065f445-e82a-4def-af91-be73cf1bb889,1929,1,00:47:43.915,47,43,Pass,87,Canada,From Corner,Canada,Jacob Shaffelburg,Left Midfield,"[104.1, 66.1]",0.151587,['12da773a-ea09-425c-8b4a-8339b11df615'],3942785,,4.049691,-1.217806,Low Pass,"[105.5, 62.3]",Left Foot,,1833,1833,26152,,Incomplete,,,,,,,,,,,,,,,,
39e48bfa-b419-468f-847d-b4ebe748e126,1934,1,00:47:50.157,47,50,Pass,87,Canada,From Corner,Canada,Alphonso Davies,Left Back,"[52.7, 40.4]",1.440031,"['645ba023-2d3e-4b00-97a5-840f972e116a', 'dce6ca9b-8e76-44e7-bef6-6634f287f4a0']",3942785,Maxime Crépeau,26.096935,-3.0186634,Ground Pass,"[26.8, 37.2]",Left Foot,,1833,1833,12365,23758.0,,True,,,,,,,,,,,,,,,
e19670e0-878b-4464-898a-cded0da2a0ce,1937,1,00:47:51.637,47,51,Pass,87,Canada,From Corner,Canada,Maxime Crépeau,Goalkeeper,"[26.8, 37.2]",1.775971,,3942785,,62.780888,0.22488864,High Pass,"[88.0, 51.2]",Left Foot,,1833,1833,23758,,Unknown,,,,,,,,,,,,,,,,
280f6a3b-0ee2-4ac0-9079-7f9d941b3537,1942,2,00:00:00.120,45,0,Pass,88,Argentina,From Kick Off,Argentina,Alexis Mac Allister,Left Midfield,"[60.0, 40.0]",1.389598,['1804a4b7-fa4f-497a-ab57-8bc9a865df16'],3942785,Rodrigo Javier De Paul,12.368508,-3.0362926,Ground Pass,"[47.7, 38.7]",Right Foot,Kick Off,779,779,27886,7797.0,,,,,True,,,,,,,,,,,,
0f45d63a-5fca-42a3-b996-3b57b8156149,1944,2,00:00:02.077,45,2,Pass,88,Argentina,From Kick Off,Argentina,Rodrigo Javier De Paul,Right Defensive Midfield,"[47.7, 38.5]",0.783142,['0346c4c8-6fac-49ff-97d5-2f60de3f26e9'],3942785,Lionel Andrés Messi Cuccittini,14.43468,0.069333136,Ground Pass,"[62.1, 39.5]",Right Foot,,779,779,7797,5503.0,,,,,,,,,,,,,,,,,
5f861e5d-28cf-49e2-ac2d-0727d7f5cc94,1948,2,00:00:03.655,45,3,Pass,88,Argentina,From Kick Off,Argentina,Lionel Andrés Messi Cuccittini,Right Center Forward,"[60.8, 36.0]",1.138098,"['481fe915-f7d4-47fe-83c8-8e0d47510fb0', '63a52f56-e3ef-4975-a82b-78abff85ccdf']",3942785,Julián Álvarez,17.702541,0.01694753,Ground Pass,"[78.5, 36.3]",Left Foot,,779,779,5503,29560.0,,True,,,,,,,,,,,,,,,
76858a78-94d9-458d-8452-ce0323bd87f7,1954,2,00:00:54.940,45,54,Pass,89,Argentina,From Free Kick,Argentina,Lionel Andrés Messi Cuccittini,Right Center Forward,"[81.3, 34.3]",1.386576,"['095e0cf1-76fc-46ac-ac71-a1dc787a3a22', 'b4cfb420-661b-4e87-a2b8-62630482794e']",3942785,Julián Álvarez,28.241814,0.27246314,High Pass,"[108.5, 41.9]",Left Foot,Free Kick,779,779,5503,29560.0,Incomplete,,,,,,,,,,,,,,,,
b73f7374-603e-4b26-8277-11dcd3004d05,1964,2,00:01:03.744,46,3,Pass,89,Argentina,From Free Kick,Canada,Jonathan David,Right Center Forward,"[27.8, 3.0]",1.911091,['951d905b-387d-4930-ae5c-b5c461164b4e'],3942785,Jacob Shaffelburg,16.376812,-0.14707835,Ground Pass,"[44.0, 0.6]",Left Foot,,779,1833,23640,26152.0,Out,,,,,,,,,,,,,,,,
6d1773cb-632c-4cd9-aef0-7d1b8fb6bdf0,1966,2,00:01:31.194,46,31,Pass,90,Argentina,From Throw In,Argentina,Gonzalo Ariel Montiel,Right Back,"[68.2, 80.0]",1.6,['8a53011b-1e42-4bd7-be9f-84cc2c85b6cc'],3942785,Cristian Gabriel Romero,25.75597,-2.7596443,Low Pass,"[44.3, 70.4]",,Throw-in,779,779,28263,20572.0,,,,,,,,,,,,,,,,,
38fe10cc-2a2c-48c5-a536-14a27f8384cc,1969,2,00:01:34.394,46,34,Pass,90,Argentina,From Throw In,Argentina,Cristian Gabriel Romero,Right Center Back,"[44.3, 67.8]",2.4,['76dd538c-51f8-4830-863f-6bd8fbd1c030'],3942785,Damián Emiliano Martínez,38.109577,-2.415604,Ground Pass,"[15.8, 42.5]",Right Foot,,779,779,20572,6909.0,,,,,,,,,,,,,,,,,
